ProductTitle,ProductId,price,Gender,Category,SubCategory,ProductType,Colour,Usage,Image,ImageURL
Rocia Women Multi- Coloured Shoes,50172,2999,Women,Footwear,Shoes,Flats,Green,Casual,50172.jpg,http://assets.myntassets.com/v1/images/style/properties/aac4ddede8d0c5c6763ba65718f41f53_images.jpg
Enroute Women Casual Taupe Casual Heels,14454,1990,Women,Footwear,Shoes,Heels,Taupe,Casual,14454.jpg,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg
Catwalk Women Brown Heels,49609,2999,Women,Footwear,Shoes,Heels,Brown,Casual,49609.jpg,http://assets.myntassets.com/v1/images/style/properties/b68b16688c3b65b0b656998b57c129ee_images.jpg
Inc. 5 Women Casual Beige Heels,22304,1890,Women,Footwear,Shoes,Heels,Beige,Casual,22304.jpg,http://assets.myntassets.com/v1/images/style/properties/068814d4601476ad9c74701a23ec8df0_images.jpg
Rocia Women Beige Sandals,54142,4599,Women,Footwear,Shoes,Heels,Beige,Casual,54142.jpg,http://assets.myntassets.com/v1/images/style/properties/bb5014984faaf2938d1437ca0b60bd73_images.jpg
ADIDAS Women Sukoi Black Sports Shoes,42027,2095,Women,Footwear,Shoes,Sports Shoes,Black,Sports,42027.jpg,http://assets.myntassets.com/v1/images/style/properties/b5de9da8f9bbf7965d90e8ae1e9b3663_images.jpg
Nike Women Dunk Skinny White Red Shoe,6672,2699,Women,Footwear,Shoes,Casual Shoes,White,Casual,6672.jpg,http://assets.myntassets.com/v1/images/style/properties/4ecb0e621e97418a9ee80ff29ef2ef7d_images.jpg
Portia Women White Heels,47555,2999,Women,Footwear,Shoes,Heels,White,Casual,47555.jpg,http://assets.myntassets.com/v1/images/style/properties/da93dba6ebb166f3dd18f30f534bc486_images.jpg
Nike Women Air Relentless Grey Sports Shoes,15740,2599,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,15740.jpg,http://assets.myntassets.com/v1/images/style/properties/1d8cf73c6bfc5a83421481a1196cc6a5_images.jpg
Rocia Women Casual Brown Sandal,17017,2299,Women,Footwear,Shoes,Flats,Black,Casual,17017.jpg,http://assets.myntassets.com/v1/images/style/properties/89ecaa554ef5971e55812242be4559fe_images.jpg
Skechers Women Tone Black Sandals,11925,3870,Women,Footwear,Shoes,Flats,Black,Casual,11925.jpg,http://assets.myntassets.com/v1/images/style/properties/5d26668b07d34a65677b9c6c4d82d822_images.jpg
Catwalk Women Silver Heels,41669,2099,Women,Footwear,Shoes,Heels,Silver,Casual,41669.jpg,http://assets.myntassets.com/v1/images/style/properties/a87cc5ed84c4882d76413571787cad2f_images.jpg
Catwalk Women Casual Brown Flats,8175,2999,Women,Footwear,Shoes,Heels,Brown,Casual,8175.jpg,http://assets.myntassets.com/v1/images/style/properties/c32d92cfa4fabaf752b3d929ff79d5d6_images.jpg
Inc 5 Women Casual Black Flats,13018,2699,Women,Footwear,Shoes,Heels,Black,Casual,13018.jpg,http://assets.myntassets.com/v1/images/style/properties/60dd7beeb5534ae0f17444fa881d660e_images.jpg
Timberland Women Belle Isld Boat Ball Black Floater,6827,2099,Women,Footwear,Sandal,Sports Sandals,Blue,Casual,6827.jpg,http://assets.myntassets.com/v1/images/style/properties/468d414176b2a65b65828a6e55fd14d3_images.jpg
Puma Women Cabana Racer SL Black Casual Shoes,12902,3399,Women,Footwear,Shoes,Casual Shoes,Black,Casual,12902.jpg,http://assets.myntassets.com/v1/images/style/properties/9a21651232a16df52462ed7660e14d9c_images.jpg
Carlton London Women Black Heels,59034,7999,Women,Footwear,Shoes,Heels,Bronze,Casual,59034.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Metallic-Sandals_d97a32a4ac867365094f09ccb3b963de_images.jpg
Senorita Women Green Flats,35378,1699,Women,Footwear,Shoes,Heels,Green,Casual,35378.jpg,http://assets.myntassets.com/v1/images/style/properties/aec586d0742698b27a2864aeedd7d69d_images.jpg
Enroute Women Casual Gold Peep Toes,14462,7999,Women,Footwear,Shoes,Heels,Gold,Casual,14462.jpg,http://assets.myntassets.com/v1/images/style/properties/0891eaff0d01d7d8bc0dcc90b1e081ee_images.jpg
Portia Women Beige Wedges,47597,3499,Women,Footwear,Shoes,Heels,Beige,Casual,47597.jpg,http://assets.myntassets.com/v1/images/style/properties/b9d7756f04a27888de7e317c9f568b6c_images.jpg
Rocia Women Brown Flats,13475,2299,Women,Footwear,Shoes,Flats,Brown,Casual,13475.jpg,http://assets.myntassets.com/v1/images/style/properties/1c1abbca930c28db88190a7fb767246b_images.jpg
Catwalk Women Ballerina Black Casual Shoe,17683,3930,Women,Footwear,Shoes,Casual Shoes,Black,Casual,17683.jpg,http://assets.myntassets.com/v1/images/style/properties/bb7e45c6483b9a37f921ca73048cd116_images.jpg
ADIDAS Women Neo Feather Blue Sandals,15312,4999,Women,Footwear,Sandal,Sports Sandals,Blue,Casual,15312.jpg,http://assets.myntassets.com/v1/images/style/properties/38b54d2fd34312785fd069bdb6c35f2a_images.jpg
Nike Women Court Majestic White Shoes,24455,3499,Women,Footwear,Shoes,Sports Shoes,White,Casual,24455.jpg,http://assets.myntassets.com/v1/images/style/properties/ef7b2fd109231d01262e4c595dd3f870_images.jpg
Catwalk Women Weaved Strap Tan Flats,17677,3195,Women,Footwear,Shoes,Heels,Tan,Casual,17677.jpg,http://assets.myntassets.com/v1/images/style/properties/53e38e41bb93f3043ff1e7735c605f2d_images.jpg
Catwalk Women Casual Black Heels,15544,2899,Women,Footwear,Shoes,Heels,Black,Casual,15544.jpg,http://assets.myntassets.com/v1/images/style/properties/c40a47808b4f1f9d993743a572881a5d_images.jpg
Nike Women Transform III IN White Shoe,6644,2599,Women,Footwear,Shoes,Sports Shoes,White,Sports,6644.jpg,http://assets.myntassets.com/v1/images/style/properties/c545a6cf4591c54228e1bac68234c148_images.jpg
Portia Women Black Sandals,47563,2599,Women,Footwear,Shoes,Heels,Black,Casual,47563.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Black-Sandals_f19a083c3db3802c690af0d3e2b6cbfd_images.jpg
Rocia Women Black Flats,13481,3499,Women,Footwear,Shoes,Flats,Black,Casual,13481.jpg,http://assets.myntassets.com/v1/images/style/properties/6afd5f6576cb3f66b170b56fcd248eaf_images.jpg
Rocia Women Casual Black Sandal,17021,2299,Women,Footwear,Shoes,Flats,Black,Casual,17021.jpg,http://assets.myntassets.com/v1/images/style/properties/266a1f4e0c4148415bf09dc1f2b6fc87_images.jpg
Catwalk Women Red Flats,33086,2099,Women,Footwear,Shoes,Heels,Red,Casual,33086.jpg,http://assets.myntassets.com/v1/images/style/properties/c83107a94b6e70bd13a0d705e3bab826_images.jpg
Catwalk Women Multicoloured Heels,46822,2899,Women,Footwear,Shoes,Heels,Multi,Casual,46822.jpg,http://assets.myntassets.com/v1/images/style/properties/1b785de656d1888c3166afd572d06564_images.jpg
HM Women Red Heels,56882,1999,Women,Footwear,Shoes,Heels,Red,Casual,56882.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_2d74cdc7ea790cb6927acda0bacdb7cd_images.jpg
Catwalk Women Pink Flats,39577,2299,Women,Footwear,Shoes,Heels,Pink,Casual,39577.jpg,http://assets.myntassets.com/v1/images/style/properties/2b71c5f8cdb335be074ea1b91fd3ccad_images.jpg
Catwalk Women White Flats,49600,2399,Women,Footwear,Shoes,Heels,White,Casual,49600.jpg,http://assets.myntassets.com/v1/images/style/properties/569ae45b0735189f09a9c4a81606cd4d_images.jpg
ADIDAS Women Blazer Sports Shoes,13678,2299,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,13678.jpg,http://assets.myntassets.com/v1/images/style/properties/beb28bff25af12c806f7d7044412f64e_images.jpg
Catwalk Women Black Heels,43934,2599,Women,Footwear,Shoes,Heels,Black,Casual,43934.jpg,http://assets.myntassets.com/v1/images/style/properties/e0517fdd08acd536f2935832a1081ee8_images.jpg
Catwalk Women Red Flats,39583,1799,Women,Footwear,Shoes,Heels,Red,Casual,39583.jpg,http://assets.myntassets.com/v1/images/style/properties/f79912503e091e645cc5ad89e3746257_images.jpg
Lotto Women's Cross Color Beige Black Flip Flop,6449,2399,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,6449.jpg,http://assets.myntassets.com/v1/images/style/properties/60da15fbf50ec5d120d4abb342f11644_images.jpg
Puma Women Roque Grey Sandals,18600,999,Women,Footwear,Shoes,Flats,Grey,Casual,18600.jpg,http://assets.myntassets.com/v1/images/style/properties/2341afa6401c16203f3a0b9b4f850e62_images.jpg
Nike Women Sweet AC Black Shoe,4548,2099,Women,Footwear,Shoes,Sports Shoes,Black,Sports,4548.jpg,http://assets.myntassets.com/v1/images/style/properties/d7a462a4923cea56cad4189996452b11_images.jpg
HM Women Blue Heels,56876,2799,Women,Footwear,Shoes,Heels,Blue,Casual,56876.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_8767dd45e2e2e228ea9f931675a12d55_images.jpg
Catwalk Women Casual Brown Wedges,15543,1899,Women,Footwear,Shoes,Heels,Brown,Casual,15543.jpg,http://assets.myntassets.com/v1/images/style/properties/fa86aefb872f6f9aa6a7d87505fa9610_images.jpg
Portia Women Brown Sandals,47564,1249,Women,Footwear,Shoes,Heels,Brown,Casual,47564.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_fde4943f4e9d3390ec813cf42c17f6f1_images.jpg
Nike Women's Transform III IN Black Pink Shoe,6643,2999,Women,Footwear,Shoes,Sports Shoes,Pink,Sports,6643.jpg,http://assets.myntassets.com/v1/images/style/properties/415ceede7b89f515f540c1e84245b291_images.jpg
Nike Women Iza Black Shoe,4570,2349,Women,Footwear,Shoes,Sports Shoes,Black,Sports,4570.jpg,http://assets.myntassets.com/v1/images/style/properties/beb7d279c7cbe08ca2d355758d416ac4_images.jpg
Puma Women Green Supersuede Eco Casual Shoes,53732,1899,Women,Footwear,Shoes,Casual Shoes,Green,Casual,53732.jpg,http://assets.myntassets.com/v1/image/style/properties/53732/Puma-Women-Casual-Shoes_1_e7954babd7649c82849cb85ccd2b1477.jpg
Catwalk Women Fancy Black Heels,17670,2990,Women,Footwear,Shoes,Heels,Black,Casual,17670.jpg,http://assets.myntassets.com/v1/images/style/properties/bcefd303fd563b7f170ff17a0fa769ce_images.jpg
Nike Women's Lunar Swift White Blue Shoe,6829,2499,Women,Footwear,Shoes,Sports Shoes,White,Sports,6829.jpg,http://assets.myntassets.com/v1/images/style/properties/f42b4f1e1f589d107bb711d445f9b4e8_images.jpg
Numero Uno Women NY Grey Blue Shoe,4742,1890,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,4742.jpg,http://assets.myntassets.com/v1/images/style/properties/50bd9632cbdacba06c727420f467c959_images.jpg
Catwalk Women Ballerina Grey Casual Shoe,17684,4790,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,17684.jpg,http://assets.myntassets.com/v1/images/style/properties/2c7a995d8ed4d42a9803a68ed652ba4b_images.jpg
Inc 5 Women Casual Brown Wedges,13016,3999,Women,Footwear,Shoes,Heels,Brown,Casual,13016.jpg,http://assets.myntassets.com/v1/images/style/properties/f6f39ffdfbeda7d05e336949afe4567f_images.jpg
Catwalk Women Black Heels,41667,1998,Women,Footwear,Shoes,Heels,Black,Casual,41667.jpg,http://assets.myntassets.com/v1/images/style/properties/665f693fd62dd8eda95ad3b9f8478d9b_images.jpg
Carlton London Women Purple Flat Shoes,13640,1899,Women,Footwear,Shoes,Flats,Purple,Casual,13640.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Casual-Purple-Casual-Shoes_fd89203a7e0bd8dfc295b78a29b33ef8_images.jpg
Portia Women Green Sandals,47590,2299,Women,Footwear,Shoes,Heels,Green,Casual,47590.jpg,http://assets.myntassets.com/v1/images/style/properties/eff030c763ecf272165ece9b6c0b0568_images.jpg
HM Women Black Sandals,56871,2999,Women,Footwear,Shoes,Heels,Black,Casual,56871.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_e68f66492bd0e9a977042c95478b16d8_images.jpg
ADIDAS Women Purple Chill Sports Shoes,42029,2999,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,42029.jpg,http://assets.myntassets.com/v1/images/style/properties/d279a61b5f90b1f10fa28a7a71e51a95_images.jpg
Catwalk Women Black Heels,39584,1899,Women,Footwear,Shoes,Heels,Black,Casual,39584.jpg,http://assets.myntassets.com/v1/images/style/properties/5bb77b82d0d294adfad8df52a13a38db_images.jpg
Senorita Women Black Flats,45802,2499,Women,Footwear,Shoes,Heels,Black,Casual,45802.jpg,http://assets.myntassets.com/v1/images/style/properties/34f4a48d0f232edd35b0159ba841e023_images.jpg
Rocia Women Casual Brown Sandal,17019,2299,Women,Footwear,Shoes,Flats,Brown,Casual,17019.jpg,http://assets.myntassets.com/v1/images/style/properties/5495534f33a5f100dbff02a62b0c4352_images.jpg
Catwalk Women Black Heels,43933,3699,Women,Footwear,Shoes,Heels,Black,Casual,43933.jpg,http://assets.myntassets.com/v1/images/style/properties/f4fa8c7f361985dd2318653ea877ecdf_images.jpg
Catwalk Women Black Heels,39570,2499,Women,Footwear,Shoes,Heels,Black,Casual,39570.jpg,http://assets.myntassets.com/v1/images/style/properties/5ea4a10f2528d4c1bc2ea784a8a6e97b_images.jpg
Catwalk Women Brown Heeled Shoes,49607,2399,Women,Footwear,Shoes,Heels,Brown,Casual,49607.jpg,http://assets.myntassets.com/v1/images/style/properties/2af9db11ed5b10dab0069db21882ba4d_images.jpg
HM Women Red Heels,56885,2799,Women,Footwear,Shoes,Heels,Red,Casual,56885.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Red-Sandals_259bb0ac84303835e9fdfcfdb849d23a_images.jpg
Rockport Women Beige Flats,17489,3195,Women,Footwear,Shoes,Flats,Off White,Casual,17489.jpg,http://assets.myntassets.com/v1/image/style/properties/17489/Rockport-Women-Casual-Off-White-Flats_1_32c908f3d211f8df31f35d1e87ebaf63.jpg
Puma Women Saba Ballet DC3 Purple Casual Shoes,8978,2199,Women,Footwear,Shoes,Casual Shoes,Purple,Casual,8978.jpg,http://assets.myntassets.com/v1/images/style/properties/821ff146448876e94109beed5cb1fd5b_images.jpg
Catwalk Women Off-White and Blue Pumps,46825,4499,Women,Footwear,Shoes,Casual Shoes,Off White,Casual,46825.jpg,http://assets.myntassets.com/v1/images/style/properties/deb927d9da13f58ec644d6056f122fd7_images.jpg
Nike Women Lunarswift +3 Olive Sports Shoes,31977,4149,Women,Footwear,Shoes,Sports Shoes,Olive,Sports,31977.jpg,http://assets.myntassets.com/v1/images/style/properties/2b3ed352576a63ce4c55aacd2911f79c_images.jpg
Crocs Women Crle Plterm Black Floater,8771,3499,Women,Footwear,Sandal,Sports Sandals,Black,Casual,8771.jpg,http://assets.myntassets.com/v1/images/style/properties/0167e42283515f3ebd574511b5f6e534_images.jpg
Catwalk Women Beige Shoes,43950,2099,Women,Footwear,Shoes,Flats,Beige,Casual,43950.jpg,http://assets.myntassets.com/v1/images/style/properties/a401f14b06a8768cd3c6d6ad1e6ae84e_images.jpg
Portia Women Maroon Flats,47538,4790,Women,Footwear,Shoes,Flats,Maroon,Casual,47538.jpg,http://assets.myntassets.com/v1/images/style/properties/20214916a1165a52e91e0ee83d380875_images.jpg
Nike Women Glide White Pink Shoe,4148,3299,Women,Footwear,Shoes,Sports Shoes,White,Sports,4148.jpg,http://assets.myntassets.com/v1/images/style/properties/c48ebbfd2bcc5ec33a4fa5bdf5cecb40_images.jpg
Catwalk Women Blue Heels,53138,3299,Women,Footwear,Shoes,Heels,Blue,Casual,53138.jpg,http://assets.myntassets.com/v1/images/style/properties/7a551efeef4cbd6324dd4caa74d2d12b_images.jpg
Rocia Women Casual Black Heels,16994,3999,Women,Footwear,Shoes,Flats,Black,Casual,16994.jpg,http://assets.myntassets.com/v1/images/style/properties/c90e16c1d1f5c18264e34eb933e738e8_images.jpg
Catwalk Women Brown Heels,30693,2899,Women,Footwear,Shoes,Heels,Brown,Casual,30693.jpg,http://assets.myntassets.com/v1/images/style/properties/127d74129c06f43f70e0c2bcbbc492c8_images.jpg
Catwalk Women Multi Coloured Sandals,46613,2290,Women,Footwear,Shoes,Heels,Grey,Casual,46613.jpg,http://assets.myntassets.com/v1/images/style/properties/b16122bfedad8402fdb90783f8fda92e_images.jpg
Rocia Women Black Heels,57305,1699,Women,Footwear,Shoes,Heels,Black,Casual,57305.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black-Sandals_b8dd915288af7a631865be240d47352a_images.jpg
Catwalk Women Lifestyle Beige Flats,11510,1899,Women,Footwear,Shoes,Heels,Beige,Casual,11510.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4a4b1fa426e04697b7850fe34e9980_images.jpg
Carlton London Women Stylish Black Flats,2610,2999,Women,Footwear,Shoes,Heels,Black,Casual,2610.jpg,http://assets.myntassets.com/v1/images/style/properties/938912f5e6e0e4ec1b3c75c556410768_images.jpg
iPanema Women Blue Flip Flops,49831,2499,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,49831.jpg,http://assets.myntassets.com/v1/images/style/properties/c12c42e702cce65e4ba10c9d55fcbb58_images.jpg
Catwalk Women Blue Casual Shoes,22500,1199,Women,Footwear,Shoes,Casual Shoes,Blue,Casual,22500.jpg,http://assets.myntassets.com/v1/images/style/properties/739dcbf6e32c6ee9236e444a01b49c8d_images.jpg
Enroute Women Coral Shoes,35785,2199,Women,Footwear,Shoes,Flats,Orange,Casual,35785.jpg,http://assets.myntassets.com/v1/images/style/properties/66805c5d16ee71ee428bb45419a1088f_images.jpg
Catwalk Women Black Casual Flats,27086,3799,Women,Footwear,Shoes,Flats,Black,Casual,27086.jpg,http://assets.myntassets.com/v1/images/style/properties/39312317404b3e0a954cb669183af81f_images.jpg
Rocia Women Black Sandals,45406,3790,Women,Footwear,Shoes,Flats,Black,Casual,45406.jpg,http://assets.myntassets.com/v1/images/style/properties/044aaa16f68a0b7ae3a6f4cd4da8fb2f_images.jpg
Nike Women White Court Shuttle Shoes,26702,4199,Women,Footwear,Shoes,Sports Shoes,White,Sports,26702.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-White-Court-Shuttle-Shoes_3ac38700241aae9bb9348ffc33d425d8_images.jpg
Catwalk Women Blue Casual Shoes,21715,1999,Women,Footwear,Shoes,Casual Shoes,Blue,Casual,21715.jpg,http://assets.myntassets.com/v1/images/style/properties/443a674d2c006e31d6e0e69ed9dda24a_images.jpg
Rocia Women Black Flats,54110,2149,Women,Footwear,Shoes,Heels,Black,Casual,54110.jpg,http://assets.myntassets.com/v1/images/style/properties/f5f98ce7174882c41ac9f0ba5e481933_images.jpg
ADIDAS Women White Galaxy Arriba Sports Shoes,46089,3299,Women,Footwear,Shoes,Sports Shoes,White,Sports,46089.jpg,http://assets.myntassets.com/v1/images/style/properties/c89906344c29a780561300458bf18bcd_images.jpg
ADIDAS Women White & Grey Vanquish Sports Shoes,24409,2099,Women,Footwear,Shoes,Sports Shoes,White,Sports,24409.jpg,http://assets.myntassets.com/v1/images/style/properties/3fc3eb1cb8025a4db14a3f953a3a3def_images.jpg
iPanema Women Black Flip Flops,44188,2290,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,44188.jpg,http://assets.myntassets.com/v1/images/style/properties/bae0a6a2aaaec7027e4c3e580d56aaf3_images.jpg
Nike Women City Court White Sports Shoe,17841,3470,Women,Footwear,Shoes,Sports Shoes,White,Sports,17841.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Women-City-Court-White-Sports-Shoe_7797af7182c0dbc92a9d0328ef4b61d2_images.jpg
Rocia Women Silver Heels,54128,2399,Women,Footwear,Shoes,Heels,Silver,Casual,54128.jpg,http://assets.myntassets.com/v1/images/style/properties/45a07080e4db4d4209848a140ed18771_images.jpg
Puma Women Grey Techno Ind Sandals,43957,1899,Women,Footwear,Sandal,Sandals,Grey,Casual,43957.jpg,http://assets.myntassets.com/v1/image/style/properties/43957/Puma-Women-Grey-Techno-Sandals_1_fe1ed05952a85793120ed8f7366e9a0c.jpg
Carlton London Women Four Strapped Gold Sandal,2628,3030,Women,Footwear,Shoes,Flats,Gold,Casual,2628.jpg,http://assets.myntassets.com/v1/images/style/properties/865a39d6f7e6d219f888220b452c7239_images.jpg
iPanema Women White Flip Flops,49809,2599,Women,Footwear,Flip Flops,Flip Flops,White,Casual,49809.jpg,http://assets.myntassets.com/v1/images/style/properties/fd15f517459fef4a7a8612ab36227950_images.jpg
Reebok Women Zig Sonic Yellow and Grey Sports Shoes,4170,2999,Women,Footwear,Shoes,Sports Shoes,Yellow,Sports,4170.jpg,http://assets.myntassets.com/v1/images/style/properties/Reebok-Women-ZIg-Sonic-Yellow-Shoe_3fd0ab8a1be37f346a5522a9e450d30a_images.jpg
Rocia Women Brown Flats,54117,1799,Women,Footwear,Shoes,Heels,Brown,Casual,54117.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_bc657b2aeb19427ea69a54c3bee6d5a1_images.jpg
